Precinct,Ward,occurred_datetime,occurred_date,year,Case_Number,Type,Offense_Category,Offense,N,Crime_Count_cat,Problem_Initial,Problem_Final,call_type,geometry_str,Y,domestic_flag,other,GEOID,NAME,popE,popM,povE,povM,area_km2,pop_dens,pct_pov,x,y
1,2,2020-02-23T14:50:00Z,2020-02-23,2020,20-049073,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Domestic Abuse Report Only (P),Domestic Abuse Report Only (P),Domestic Abuse Report Only,POINT (480.7023 4980.262),0,1,0,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,480.7022887054152,4980.262223975626
1,2,2020-02-23T14:50:00Z,2020-02-23,2020,20-049073,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Domestic Abuse Report Only (P),Domestic Abuse Report Only (P),Domestic Abuse Report Only,POINT (480.7023 4980.262),0,1,0,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,480.7022887054152,4980.262223975626
1,2,2020-05-21T00:00:00Z,2020-05-21,2020,20-135172,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Domestic Abuse Report Only (P),Domestic Abuse Report Only (P),Domestic Abuse Report Only,POINT (480.7023 4980.262),0,1,0,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,480.7022887054152,4980.262223975626
1,2,2020-05-21T00:00:00Z,2020-05-21,2020,20-135172,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Domestic Abuse Report Only (P),Domestic Abuse Report Only (P),Domestic Abuse Report Only,POINT (480.7023 4980.262),0,1,0,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,480.7022887054152,4980.262223975626
1,2,2021-05-08T10:00:00Z,2021-05-08,2021,21-096771,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Domestic Abuse Report Only (P),Domestic Abuse Report Only (P),Domestic Abuse Report Only,POINT (480.7023 4980.262),0,1,0,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,480.7022887054152,4980.262223975626
1,2,2021-05-08T10:00:00Z,2021-05-08,2021,21-096771,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Domestic Abuse Report Only (P),Domestic Abuse Report Only (P),Domestic Abuse Report Only,POINT (480.7023 4980.262),0,1,0,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,480.7022887054152,4980.262223975626
1,2,2021-10-11T04:20:00Z,2021-10-11,2021,21-234107,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault in Progress (P),Assault in Progress (P),Assault in Progress,POINT (480.7023 4980.262),0,0,1,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,480.7022887054152,4980.262223975626
1,2,2021-10-11T04:20:00Z,2021-10-11,2021,21-234107,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault in Progress (P),Assault in Progress (P),Assault in Progress,POINT (480.7023 4980.262),0,0,1,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,480.7022887054152,4980.262223975626
1,2,2022-09-26T01:39:00Z,2022-09-26,2022,22-228111,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Unknown Trouble (P),Unknown Trouble (P),Unknown Trouble,POINT (480.7023 4980.262),0,1,0,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,480.7022887054152,4980.262223975626
1,2,2022-09-26T01:39:00Z,2022-09-26,2022,22-228111,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Unknown Trouble (P),Unknown Trouble (P),Unknown Trouble,POINT (480.7023 4980.262),0,1,0,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,480.7022887054152,4980.262223975626
1,2,2022-02-25T06:29:00Z,2022-02-25,2022,22-040038,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault Report Only (P),Assault Report Only (P),Assault Report Only,POINT (480.751 4979.198),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,480.75098213749766,4979.197872940637
1,2,2020-01-03T10:00:00Z,2020-01-03,2020,20-002109,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Threats (P),Threats (P),Threats,POINT (480.7681 4980.301),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,480.7680903267574,4980.301109638038
1,2,2021-08-29T12:00:00Z,2021-08-29,2021,22-006608,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Threats (P),Threats (P),Threats,POINT (480.8148 4979.395),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,480.8148261765172,4979.395497770259
1,2,2021-07-18T02:00:00Z,2021-07-18,2021,21-159025,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Check the Welfare (P),Check the Welfare (P),Check the Welfare,POINT (480.8153 4979.483),0,1,0,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,480.8153155930481,4979.482602080083
1,2,2020-01-08T12:00:00Z,2020-01-08,2020,20-008380,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Threats (P),Threats (P),Threats,POINT (480.8276 4980.234),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,480.82758023908747,4980.234059860296
1,2,2020-07-23T02:04:00Z,2020-07-23,2020,20-191994,Additional Crime Metrics,Subset of NIBRS Assault Offenses,Domestic,1,1,Unknown Trouble (P),Domestic Abuse-In Progress (P),Unknown Trouble,POINT (480.876 4979.197),1,1,0,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,480.8760366802349,4979.1973208831405
1,2,2020-07-23T02:04:00Z,2020-07-23,2020,20-191994,Additional Crime Metrics,Subset of NIBRS Assault Offenses,Domestic,1,1,Unknown Trouble (P),Domestic Abuse-In Progress (P),Unknown Trouble,POINT (480.876 4979.197),1,1,0,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,480.8760366802349,4979.1973208831405
1,2,2020-07-23T02:04:00Z,2020-07-23,2020,20-191994,Additional Crime Metrics,Subset of NIBRS Assault Offenses,Domestic,1,1,Unknown Trouble (P),Domestic Abuse-In Progress (P),Unknown Trouble,POINT (480.876 4979.197),1,1,0,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,480.8760366802349,4979.1973208831405
1,2,2021-11-06T16:05:00Z,2021-11-06,2021,21-256293,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Shooting (PFE),Shooting (PFE),Shooting,POINT (480.876 4979.197),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,480.8760366802349,4979.1973208831405
1,2,2021-11-06T16:05:00Z,2021-11-06,2021,21-256293,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Shooting (PFE),Shooting (PFE),Shooting,POINT (480.876 4979.197),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,480.8760366802349,4979.1973208831405
1,2,2021-11-06T16:05:00Z,2021-11-06,2021,21-256293,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Shooting (PFE),Shooting (PFE),Shooting,POINT (480.876 4979.197),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,480.8760366802349,4979.1973208831405
1,2,2021-11-30T18:12:00Z,2021-11-30,2021,21-275103,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Sound of Shots Fired (P),Sound of Shots Fired (P),Sound of Shots Fired,POINT (480.876 4979.197),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,480.8760366802349,4979.1973208831405
1,2,2021-11-30T18:12:00Z,2021-11-30,2021,21-275103,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Sound of Shots Fired (P),Sound of Shots Fired (P),Sound of Shots Fired,POINT (480.876 4979.197),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,480.8760366802349,4979.1973208831405
1,2,2021-11-30T18:12:00Z,2021-11-30,2021,21-275103,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Sound of Shots Fired (P),Sound of Shots Fired (P),Sound of Shots Fired,POINT (480.876 4979.197),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,480.8760366802349,4979.1973208831405
1,2,2022-03-29T15:00:00Z,2022-03-29,2022,22-065957,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Domestic Abuse Report Only (P),Threats (P),Domestic Abuse Report Only,POINT (480.876 4979.197),0,1,0,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,480.8760366802349,4979.1973208831405
1,2,2022-03-29T15:00:00Z,2022-03-29,2022,22-065957,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Domestic Abuse Report Only (P),Threats (P),Domestic Abuse Report Only,POINT (480.876 4979.197),0,1,0,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,480.8760366802349,4979.1973208831405
1,2,2022-03-29T15:00:00Z,2022-03-29,2022,22-065957,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Domestic Abuse Report Only (P),Threats (P),Domestic Abuse Report Only,POINT (480.876 4979.197),0,1,0,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,480.8760366802349,4979.1973208831405
1,2,2021-11-22T04:00:00Z,2021-11-22,2021,21-285142,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Miscellaneous (P),Miscellaneous (P),Miscellaneous,POINT (481.0008 4979.123),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,481.0008302577744,4979.123249245781
1,2,2022-04-12T16:51:00Z,2022-04-12,2022,22-076425,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Shooting (PFE),Shooting (PFE),Shooting,POINT (481.0019 4979.319),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,481.0019272435522,4979.318527714827
1,2,2020-02-12T10:58:00Z,2020-02-12,2020,20-038809,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault in Progress (P),Assault in Progress (P),Assault in Progress,POINT (481.0777 4979.637),0,0,1,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,481.0777277298472,4979.6366445282465
1,2,2020-06-05T11:21:00Z,2020-06-05,2020,20-152783,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault in Progress (P),Assault in Progress (P),Assault in Progress,POINT (481.0777 4979.637),0,0,1,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,481.0777277298472,4979.6366445282465
1,2,2020-09-14T07:00:00Z,2020-09-14,2020,20-238037,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Domestic Abuse-In Progress (P),Domestic Abuse-In Progress (P),Domestic Abuse-In Progress,POINT (481.0777 4979.637),0,1,0,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,481.0777277298472,4979.6366445282465
1,2,2020-10-13T07:14:00Z,2020-10-13,2020,20-263749,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Domestic Abuse Report Only (P),Threats (P),Domestic Abuse Report Only,POINT (481.0777 4979.637),0,1,0,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,481.0777277298472,4979.6366445282465
1,2,2021-04-04T11:20:00Z,2021-04-04,2021,21-069579,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Emotionally Disturb Person (P),Emotionally Disturb Person (P),Emotionally Disturb Person,POINT (481.0777 4979.637),0,1,0,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,481.0777277298472,4979.6366445282465
1,2,2021-07-21T13:00:00Z,2021-07-21,2021,21-162625,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Check the Welfare (P),Check the Welfare (P),Check the Welfare,POINT (481.0777 4979.637),0,1,0,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,481.0777277298472,4979.6366445282465
1,2,2021-07-28T12:55:00Z,2021-07-28,2021,21-167984,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault in Progress (P),Assault in Progress (P),Assault in Progress,POINT (481.0777 4979.637),0,0,1,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,481.0777277298472,4979.6366445282465
1,2,2021-10-07T14:59:00Z,2021-10-07,2021,21-230894,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Domestic Abuse-In Progress (P),Domestic Abuse-In Progress (P),Domestic Abuse-In Progress,POINT (481.0777 4979.637),0,1,0,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,481.0777277298472,4979.6366445282465
1,2,2021-12-01T00:37:00Z,2021-12-01,2021,21-275365,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault in Progress (P),Assault in Progress (P),Assault in Progress,POINT (481.0777 4979.637),0,0,1,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,481.0777277298472,4979.6366445282465
1,2,2021-12-25T06:12:00Z,2021-12-25,2021,21-293893,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault in Progress (P),Assault in Progress (P),Assault in Progress,POINT (481.0777 4979.637),0,0,1,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,481.0777277298472,4979.6366445282465
1,2,2021-01-17T12:39:00Z,2021-01-17,2021,21-011818,Additional Crime Metrics,Subset of NIBRS Assault Offenses,Domestic,1,1,Domestic with Weapons (P),Domestic with Weapons (P),Domestic with Weapons,POINT (481.0777 4979.637),1,1,0,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,481.0777277298472,4979.6366445282465
1,2,2021-08-26T23:12:00Z,2021-08-26,2021,21-193621,Additional Crime Metrics,Subset of NIBRS Assault Offenses,Domestic,1,1,Domestic Abuse-In Progress (P),Domestic Abuse-In Progress (P),Domestic Abuse-In Progress,POINT (481.0777 4979.637),1,1,0,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,481.0777277298472,4979.6366445282465
1,2,2022-02-09T14:45:00Z,2022-02-09,2022,22-028290,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault in Progress (P),Assault in Progress (P),Assault in Progress,POINT (481.0777 4979.637),0,0,1,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,481.0777277298472,4979.6366445282465
1,2,2022-01-21T11:46:00Z,2022-01-21,2022,22-014532,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault in Progress (P),Assault in Progress (P),Assault in Progress,POINT (481.0777 4979.637),0,0,1,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,481.0777277298472,4979.6366445282465
1,2,2022-06-15T18:07:00Z,2022-06-15,2022,22-132608,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault in Progress (P),Domestic Abuse-In Progress (P),Assault in Progress,POINT (481.0777 4979.637),0,0,1,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,481.0777277298472,4979.6366445282465
1,2,2022-09-26T05:24:00Z,2022-09-26,2022,22-227922,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Suspicious Person (P),Suspicious Person (P),Suspicious Person,POINT (481.0777 4979.637),0,0,1,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,481.0777277298472,4979.6366445282465
1,2,2022-11-18T00:51:00Z,2022-11-18,2022,22-274762,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault in Progress (P),Assault in Progress (P),Assault in Progress,POINT (481.0777 4979.637),0,0,1,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,481.0777277298472,4979.6366445282465
1,2,2022-10-10T05:48:00Z,2022-10-10,2022,22-240980,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault in Progress (P),Assault in Progress (P),Assault in Progress,POINT (481.0777 4979.637),0,0,1,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,481.0777277298472,4979.6366445282465
1,2,2022-12-12T08:40:00Z,2022-12-12,2022,22-293970,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault Report Only (P),Assault Report Only (P),Assault Report Only,POINT (481.0777 4979.637),0,0,1,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,481.0777277298472,4979.6366445282465
1,2,2022-12-16T09:46:00Z,2022-12-16,2022,22-297165,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault Report Only (P),Assault Report Only (P),Assault Report Only,POINT (481.0777 4979.637),0,0,1,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,481.0777277298472,4979.6366445282465
1,2,2022-10-04T02:07:00Z,2022-10-04,2022,22-235509,Additional Crime Metrics,Subset of NIBRS Assault Offenses,Domestic,1,1,Domestic Abuse Report Only (P),Domestic Abuse Report Only (P),Domestic Abuse Report Only,POINT (481.0777 4979.637),1,1,0,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,481.0777277298472,4979.6366445282465
1,2,2022-07-02T21:00:00Z,2022-07-02,2022,22-156194,Additional Crime Metrics,Subset of NIBRS Assault Offenses,Domestic,1,1,Person with a Gun (P),Person with a Gun (P),Person with a Gun,POINT (481.0777 4979.637),1,0,1,27053104900,"Census Tract 1049, Hennepin County, Minnesota",11380,818,3648,551,2.4876979834685176,4574.510280437351,32.056239015817226,481.0777277298472,4979.6366445282465
1,2,2020-05-09T21:30:00Z,2020-05-09,2020,20-123823,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault Report Only (P),Assault Report Only (P),Assault Report Only,POINT (481.1164 4979.494),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,481.11641921304584,4979.493604697509
1,2,2020-09-26T11:00:00Z,2020-09-26,2020,20-249050,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault Report Only (P),Assault Report Only (P),Assault Report Only,POINT (481.1164 4979.494),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,481.11641921304584,4979.493604697509
1,2,2020-11-30T03:51:00Z,2020-11-30,2020,20-300129,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault Report Only (P),Assault Report Only (P),Assault Report Only,POINT (481.1164 4979.494),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,481.11641921304584,4979.493604697509
1,2,2021-02-11T22:17:00Z,2021-02-11,2021,21-030118,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault Report Only (P),Assault Report Only (P),Assault Report Only,POINT (481.1164 4979.494),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,481.11641921304584,4979.493604697509
1,2,2021-02-10T18:56:00Z,2021-02-10,2021,21-029291,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Threats (P),Threats (P),Threats,POINT (481.1164 4979.494),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,481.11641921304584,4979.493604697509
1,2,2021-03-28T01:30:00Z,2021-03-28,2021,21-063562,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Threats (P),Threats (P),Threats,POINT (481.1164 4979.494),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,481.11641921304584,4979.493604697509
1,2,2022-10-19T21:10:00Z,2022-10-19,2022,22-249084,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault Report Only (P),Assault Report Only (P),Assault Report Only,POINT (481.1164 4979.494),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,481.11641921304584,4979.493604697509
1,2,2020-01-13T21:05:00Z,2020-01-13,2020,20-011160,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault Report Only (P),Assault Report Only (P),Assault Report Only,POINT (481.136 4979.396),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,481.13598195031875,4979.396486604328
1,2,2020-04-29T18:37:00Z,2020-04-29,2020,20-113046,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Unwanted Person (P),Unwanted Person (P),Unwanted Person,POINT (481.136 4979.396),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,481.13598195031875,4979.396486604328
1,2,2020-10-27T12:00:00Z,2020-10-27,2020,20-274550,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault Report Only (P),Assault Report Only (P),Assault Report Only,POINT (481.136 4979.396),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,481.13598195031875,4979.396486604328
1,2,2020-11-04T08:15:00Z,2020-11-04,2020,20-281409,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault Report Only (P),Assault Report Only (P),Assault Report Only,POINT (481.136 4979.396),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,481.13598195031875,4979.396486604328
1,2,2020-11-18T07:00:00Z,2020-11-18,2020,20-291612,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault Report Only (P),Assault Report Only (P),Assault Report Only,POINT (481.136 4979.396),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,481.13598195031875,4979.396486604328
1,2,2020-11-19T09:25:00Z,2020-11-19,2020,20-292458,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault Report Only (P),Assault Report Only (P),Assault Report Only,POINT (481.136 4979.396),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,481.13598195031875,4979.396486604328
1,2,2020-12-27T16:00:00Z,2020-12-27,2020,21-101714,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault Report Only (P),Assault Report Only (P),Assault Report Only,POINT (481.136 4979.396),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,481.13598195031875,4979.396486604328
1,2,2021-01-19T17:00:00Z,2021-01-19,2021,21-013267,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault Report Only (P),Assault Report Only (P),Assault Report Only,POINT (481.136 4979.396),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,481.13598195031875,4979.396486604328
1,2,2021-02-17T08:00:00Z,2021-02-17,2021,21-035235,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault Report Only (P),Assault Report Only (P),Assault Report Only,POINT (481.136 4979.396),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,481.13598195031875,4979.396486604328
1,2,2021-05-18T21:30:00Z,2021-05-18,2021,21-106068,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Check the Welfare (P),Check the Welfare (P),Check the Welfare,POINT (481.136 4979.396),0,1,0,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,481.13598195031875,4979.396486604328
1,2,2021-08-13T23:44:00Z,2021-08-13,2021,21-182438,Crime Offenses (NIBRS),Assault Offenses ,Non-Domestic,1,1,Assault Report Only (P),Assault Report Only (P),Assault Report Only,POINT (481.136 4979.396),0,0,1,27053104800,"Census Tract 1048, Hennepin County, Minnesota",10024,825,3297,806,1.5265147696589008,6566.592213346131,32.891061452513966,481.13598195031875,4979.396486604328
